156.330000	172.670000	
156.670000	165.670000	
163.670000	170.000000	
162.670000	172.670000	
156.670000	170.000000	
158.330000	167.330000	
159.330000	170.330000	
159.330000	182.000000	
159.670000	179.000000	
162.670000	177.330000	
156.670000	178.670000	
162.330000	183.330000	
158.000000	176.000000	
163.670000	175.000000	
156.330000	183.330000	
162.330000	180.330000	
158.670000	193.000000	
157.330000	186.330000	
155.670000	188.330000	
162.670000	194.000000	
160.000000	186.330000	
156.000000	191.670000	
163.000000	191.330000	
163.330000	185.670000	
162.000000	189.000000	
159.000000	189.330000	
156.330000	195.330000	
157.670000	201.000000	
162.670000	197.330000	
156.330000	204.670000	
164.670000	199.000000	
158.670000	203.670000	
159.000000	195.670000	
160.330000	198.000000	
157.330000	198.330000	
161.670000	200.670000	
163.330000	202.670000	
161.000000	204.330000	
155.000000	199.330000	
157.670000	207.330000	
163.330000	208.330000	
160.000000	207.670000	
166.000000	162.670000	
170.330000	163.000000	
171.330000	160.670000	
174.330000	162.670000	
167.670000	165.000000	
173.000000	167.670000	
168.000000	170.670000	
173.000000	173.330000	
169.330000	174.000000	
170.670000	165.330000	
166.330000	168.000000	
174.000000	170.330000	
174.670000	165.670000	
165.670000	171.330000	
169.330000	168.000000	
166.330000	174.000000	
170.670000	172.000000	
169.330000	177.000000	
174.670000	180.000000	
168.330000	184.670000	
174.330000	176.670000	
165.670000	179.670000	
169.670000	181.000000	
171.330000	184.000000	
166.000000	182.670000	
172.000000	176.330000	
172.330000	181.670000	
166.330000	177.000000	
168.670000	187.670000	
165.330000	190.000000	
169.000000	193.670000	
172.330000	194.330000	
166.330000	186.670000	
171.670000	187.330000	
172.670000	191.000000	
169.670000	190.330000	
165.330000	194.000000	
174.330000	185.670000	
174.330000	188.330000	
171.330000	199.000000	
173.670000	204.000000	
174.670000	197.330000	
166.330000	196.670000	
173.670000	201.000000	
165.670000	201.670000	
167.330000	200.000000	
169.670000	196.670000	
174.670000	209.000000	
171.670000	209.330000	
174.670000	206.330000	
165.670000	207.670000	
171.330000	206.330000	
169.000000	207.670000	
166.330000	205.330000	
182.670000	164.330000	
180.330000	163.670000	
177.330000	164.000000	
177.670000	161.330000	
184.330000	161.330000	
175.670000	168.670000	
175.330000	174.000000	
178.330000	170.000000	
182.330000	172.670000	
182.000000	168.000000	
177.330000	172.330000	
184.670000	167.000000	
179.670000	172.330000	
177.670000	167.000000	
180.000000	166.670000	
176.670000	184.330000	
177.000000	181.330000	
184.000000	183.670000	
179.670000	179.670000	
183.330000	176.000000	
178.330000	175.000000	
184.330000	178.670000	
181.000000	175.330000	
179.670000	183.330000	
181.670000	182.000000	
177.000000	178.000000	
177.000000	191.330000	
180.000000	189.670000	
175.670000	193.330000	
182.670000	185.670000	
182.670000	193.330000	
177.670000	188.000000	
180.330000	186.330000	
180.330000	192.670000	
184.000000	191.000000	
176.670000	201.330000	
182.000000	196.330000	
182.000000	204.330000	
176.670000	196.000000	
183.330000	202.330000	
180.330000	201.330000	
182.330000	199.330000	
177.670000	199.000000	
179.330000	196.670000	
176.000000	204.330000	
183.330000	209.670000	
180.000000	206.670000	
182.670000	207.000000	
177.670000	207.670000	
188.330000	160.670000	
186.330000	163.670000	
194.330000	161.670000	
189.670000	164.330000	
191.670000	163.000000	
187.000000	172.330000	
193.330000	171.000000	
193.670000	165.330000	
190.330000	171.330000	
192.330000	168.330000	
192.670000	174.330000	
187.330000	167.330000	
185.330000	170.330000	
185.000000	173.670000	
189.670000	168.000000	
193.330000	181.330000	
186.670000	175.670000	
192.330000	177.000000	
189.000000	182.670000	
187.330000	180.670000	
190.330000	180.000000	
194.670000	178.670000	
192.000000	183.670000	
189.670000	192.330000	
194.330000	187.330000	
192.670000	191.000000	
192.670000	194.000000	
189.000000	187.000000	
187.670000	189.670000	
191.330000	187.000000	
186.670000	185.330000	
185.000000	187.670000	
187.330000	192.670000	
190.330000	199.330000	
188.000000	200.330000	
193.670000	197.670000	
186.670000	198.330000	
191.000000	202.000000	
191.000000	196.330000	
185.670000	195.000000	
188.670000	195.670000	
193.000000	205.000000	
187.330000	205.000000	
188.000000	207.670000	
185.000000	205.330000	
194.330000	208.000000	
201.670000	163.000000	
204.670000	161.670000	
200.670000	160.670000	
198.330000	162.330000	
202.330000	173.330000	
195.670000	172.000000	
195.000000	174.330000	
200.670000	165.330000	
195.330000	168.330000	
197.000000	165.670000	
198.330000	174.330000	
199.000000	171.330000	
201.000000	169.330000	
204.000000	176.670000	
196.670000	180.330000	
196.670000	183.670000	
200.000000	178.000000	
202.330000	182.330000	
196.670000	177.000000	
199.330000	180.670000	
203.330000	179.330000	
199.000000	192.000000	
196.000000	193.000000	
199.330000	189.330000	
202.330000	192.670000	
204.670000	189.330000	
196.000000	190.670000	
199.330000	185.000000	
203.000000	185.330000	
202.330000	196.000000	
196.000000	199.670000	
195.330000	196.000000	
204.670000	195.670000	
200.330000	205.000000	
196.330000	205.000000	
199.000000	207.000000	
196.670000	209.670000	
214.330000	163.670000	
206.330000	164.000000	
212.000000	160.330000	
209.330000	163.000000	
209.000000	160.330000	
205.330000	173.000000	
205.330000	170.000000	
205.670000	167.330000	
213.000000	167.330000	
208.670000	172.330000	
211.330000	172.670000	
209.670000	166.330000	
211.000000	169.670000	
208.000000	169.670000	
213.670000	170.670000	
207.330000	183.670000	
206.000000	178.330000	
206.670000	176.000000	
213.670000	180.670000	
210.000000	176.670000	
205.330000	181.330000	
211.330000	179.330000	
210.330000	182.000000	
212.670000	183.000000	
212.670000	177.330000	
205.000000	192.330000	
207.000000	188.670000	
205.670000	185.330000	
211.000000	194.000000	
208.670000	186.330000	
211.330000	185.330000	
213.330000	192.000000	
207.670000	198.670000	
207.330000	205.000000	
219.670000	161.330000	
216.330000	161.000000	
218.330000	164.000000	
217.670000	174.670000	
216.330000	170.670000	
216.330000	165.330000	
217.330000	168.330000	
216.330000	176.670000	
216.330000	180.000000	
216.000000	182.670000	
218.330000	178.000000	
219.330000	181.670000	
216.000000	188.330000	
218.330000	185.000000	
